order_id,order_date,category,subcategory,product_name,customer_id,city,price,quantity,discount_pct,revenue,profit,payment_method,channel,order_status,ship_date,delivery_date
100164,2024-10-28,Clothing,Women,Women 428,CUST5676,Hyderabad,12794,1,20,10235.2,3618.72,UPI,Website,Delivered,2024-10-30,2024-11-01
100165,2025-05-06,Beauty,Makeup,Makeup 290,CUST5742,Hyderabad,351,1,20,280.8,78.47,Debit Card,Mobile App,Delivered,2025-05-13,2025-05-17
100166,2024-05-20,Clothing,Kids,Kids 579,CUST5470,Mumbai,13451,1,10,12105.9,4448.93,COD,Marketplace,Delivered,2024-05-22,2024-05-24
100167,2025-01-24,Home & Kitchen,Appliances,Appliances 681,CUST4164,Chennai,10209,2,15,17355.3,5153.55,UPI,Mobile App,Delivered,2025-01-26,2025-01-28
100168,2024-05-03,Home & Kitchen,Furniture,Furniture 106,CUST5272,Pune,4058,2,10,7304.4,1528.03,Debit Card,Marketplace,Delivered,2024-05-04,2024-05-07
100169,2024-10-31,Home & Kitchen,Decor,Decor 341,CUST2017,Bengaluru,7825,1,5,7433.75,2370.75,Netbanking,Marketplace,Cancelled,2024-11-01,2024-11-05
100170,2025-07-27,Home & Kitchen,Appliances,Appliances 729,CUST4618,Mumbai,2388,2,5,4537.2,1402.01,Netbanking,Mobile App,Delivered,2025-08-03,2025-08-06
100171,2025-02-14,Sports,Gear,Gear 945,CUST4578,Mumbai,11346,3,0,34038.0,10037.76,Netbanking,Marketplace,Delivered,2025-02-21,2025-02-23
100172,2023-03-05,Sports,Gear,Gear 307,CUST9792,Chennai,2895,1,20,2316.0,721.74,Credit Card,Marketplace,Delivered,2023-03-06,2023-03-10
100173,2024-04-01,Electronics,Laptops,Laptops 235,CUST9409,Pune,7684,3,0,23052.0,6644.52,Debit Card,Marketplace,Delivered,2024-04-04,2024-04-06
100174,2025-02-02,Clothing,Kids,Kids 174,CUST1742,Pune,5844,1,20,4675.2,940.53,UPI,Mobile App,Delivered,2025-02-07,2025-02-09
100175,2025-02-26,Clothing,Kids,Kids 846,CUST7887,Kolkata,14803,2,15,25165.1,5689.22,COD,Mobile App,Delivered,2025-03-05,2025-03-07
100176,2024-10-31,Home & Kitchen,Furniture,Furniture 282,CUST9802,Pune,8864,1,5,8420.8,1962.35,UPI,Mobile App,Delivered,2024-11-07,2024-11-10
100177,2024-06-28,Beauty,Skincare,Skincare 353,CUST8546,Kolkata,2741,1,5,2603.95,553.39,UPI,Website,Returned,2024-07-03,2024-07-07
100178,2025-02-23,Electronics,Mobiles,Mobiles 311,CUST2102,Bengaluru,9931,1,15,8441.35,2367.32,UPI,Website,Delivered,2025-02-28,2025-03-03
100179,2023-08-28,Sports,Fitness,Fitness 872,CUST1924,Chennai,8455,1,5,8032.25,1902.38,Netbanking,Mobile App,Delivered,2023-08-31,2023-09-02
100180,2023-11-06,Clothing,Kids,Kids 633,CUST4621,Pune,5123,1,0,5123.0,1478.79,Netbanking,Marketplace,Shipped,2023-11-11,2023-11-15
100181,2024-05-22,Electronics,Laptops,Laptops 758,CUST7244,Jaipur,5422,2,15,9217.4,3411.88,COD,Website,Cancelled,2024-05-27,2024-05-29
100182,2025-05-19,Clothing,Women,Women 978,CUST3365,Ahmedabad,1144,3,15,2917.2,602.23,Netbanking,Marketplace,Delivered,2025-05-21,2025-05-24
100183,2023-07-28,Home & Kitchen,Decor,Decor 180,CUST8369,Kolkata,1714,3,5,4884.9,1903.61,COD,Marketplace,Delivered,2023-07-29,2023-07-31
100184,2023-07-12,Sports,Gear,Gear 787,CUST4555,Ahmedabad,3622,1,10,3259.8,679.98,UPI,Website,Shipped,2023-07-13,2023-07-17
100185,2025-02-11,Beauty,Skincare,Skincare 812,CUST4350,Pune,4121,3,10,11126.7,2724.9,COD,Mobile App,Delivered,2025-02-14,2025-02-17
100186,2023-09-25,Home & Kitchen,Decor,Decor 609,CUST8635,Bengaluru,13353,2,10,24035.4,5218.9,Debit Card,Mobile App,Delivered,2023-10-02,2023-10-04
100187,2025-01-29,Clothing,Men,Men 367,CUST7841,Delhi,2697,1,10,2427.3,859.26,Netbanking,Website,Delivered,2025-02-01,2025-02-04
100188,2025-02-20,Beauty,Haircare,Haircare 757,CUST9037,Ahmedabad,2956,1,5,2808.2,1044.67,Netbanking,Mobile App,Delivered,2025-02-27,2025-03-03
100189,2025-09-07,Electronics,Accessories,Accessories 134,CUST2217,Hyderabad,12722,1,15,10813.7,4028.12,Credit Card,Website,Delivered,2025-09-08,2025-09-10
100190,2024-06-01,Beauty,Makeup,Makeup 161,CUST8916,Ahmedabad,457,1,20,365.6,105.9,UPI,Website,Delivered,2024-06-04,2024-06-08
100191,2025-09-27,Home & Kitchen,Furniture,Furniture 614,CUST8054,Chennai,1953,1,20,1562.4,578.43,Credit Card,Marketplace,Delivered,2025-09-30,2025-10-03
100192,2025-03-25,Beauty,Skincare,Skincare 482,CUST7652,Ahmedabad,9456,1,5,8983.2,3054.33,UPI,Marketplace,Pending,2025-03-26,2025-03-28
100193,2024-02-20,Beauty,Makeup,Makeup 665,CUST8798,Hyderabad,10632,1,5,10100.4,3873.13,COD,Marketplace,Cancelled,2024-02-27,2024-02-29
100194,2025-07-05,Sports,Fitness,Fitness 335,CUST4463,Lucknow,7990,1,0,7990.0,1719.19,Debit Card,Marketplace,Delivered,2025-07-06,2025-07-08
100195,2025-08-09,Home & Kitchen,Furniture,Furniture 312,CUST3362,Pune,1460,1,5,1387.0,398.36,Netbanking,Mobile App,Delivered,2025-08-16,2025-08-19
100196,2024-01-29,Grocery,Snacks,Snacks 909,CUST2284,Jaipur,12413,1,0,12413.0,4722.69,Credit Card,Website,Delivered,2024-02-05,2024-02-09
100197,2024-02-11,Home & Kitchen,Furniture,Furniture 749,CUST5478,Ahmedabad,8238,1,10,7414.2,2145.61,COD,Mobile App,Delivered,2024-02-18,2024-02-22
100198,2024-01-25,Electronics,Accessories,Accessories 402,CUST5037,Bengaluru,1544,1,5,1466.8,475.24,Credit Card,Marketplace,Delivered,2024-01-28,2024-01-30
100199,2023-04-04,Electronics,Laptops,Laptops 555,CUST6896,Delhi,1874,1,0,1874.0,679.37,COD,Marketplace,Delivered,2023-04-09,2023-04-11
100200,2023-01-27,Electronics,Laptops,Laptops 667,CUST2524,Lucknow,9998,1,15,8498.3,3378.35,COD,Mobile App,Cancelled,2023-02-03,2023-02-05
100201,2024-08-08,Sports,Fitness,Fitness 801,CUST7237,Chennai,2474,1,10,2226.6,771.11,Credit Card,Website,Delivered,2024-08-11,2024-08-14
100202,2023-11-03,Beauty,Skincare,Skincare 469,CUST5123,Mumbai,12011,2,20,19217.6,5316.86,COD,Website,Delivered,2023-11-04,2023-11-07
100203,2023-12-07,Sports,Outdoor,Outdoor 923,CUST6399,Ahmedabad,5684,2,20,9094.4,3390.17,Debit Card,Marketplace,Pending,2023-12-09,2023-12-12
100204,2023-11-18,Clothing,Women,Women 426,CUST5775,Ahmedabad,9635,1,10,8671.5,2816.41,COD,Mobile App,Delivered,2023-11-25,2023-11-27
100205,2024-08-29,Sports,Fitness,Fitness 798,CUST1440,Ahmedabad,11805,1,15,10034.25,2412.86,UPI,Mobile App,Delivered,2024-08-31,2024-09-04
100206,2023-11-07,Clothing,Women,Women 774,CUST3525,Pune,13128,2,0,26256.0,8144.26,Netbanking,Mobile App,Delivered,2023-11-14,2023-11-18
100207,2025-08-03,Grocery,Beverages,Beverages 656,CUST1602,Kolkata,11695,3,20,28068.0,7644.71,UPI,Website,Cancelled,2025-08-06,2025-08-08
100208,2024-10-24,Sports,Fitness,Fitness 676,CUST7547,Kolkata,13245,2,0,26490.0,10540.12,Debit Card,Website,Delivered,2024-10-31,2024-11-04
100209,2024-08-17,Grocery,Essentials,Essentials 326,CUST8303,Kolkata,6608,2,20,10572.8,2769.15,Credit Card,Mobile App,Pending,2024-08-22,2024-08-24
100210,2023-10-30,Beauty,Skincare,Skincare 218,CUST3321,Kolkata,5310,1,15,4513.5,1097.44,Netbanking,Mobile App,Delivered,2023-10-31,2023-11-03
100211,2025-01-09,Grocery,Beverages,Beverages 426,CUST2100,Delhi,932,1,0,932.0,214.51,UPI,Marketplace,Returned,2025-01-11,2025-01-15
100212,2023-06-28,Sports,Fitness,Fitness 438,CUST7985,Ahmedabad,3998,2,5,7596.2,2755.31,COD,Mobile App,Delivered,2023-07-05,2023-07-07
100213,2024-04-05,Sports,Outdoor,Outdoor 498,CUST1072,Mumbai,3571,1,0,3571.0,1016.06,Netbanking,Website,Delivered,2024-04-07,2024-04-10
100214,2023-04-27,Home & Kitchen,Decor,Decor 983,CUST9019,Jaipur,10671,1,20,8536.8,2751.17,COD,Marketplace,Delivered,2023-04-30,2023-05-03
100215,2024-09-24,Clothing,Kids,Kids 822,CUST5873,Lucknow,9869,1,5,9375.55,3162.96,Credit Card,Mobile App,Delivered,2024-09-27,2024-10-01
100216,2023-05-25,Sports,Outdoor,Outdoor 528,CUST3258,Lucknow,6486,2,5,12323.4,3729.87,Netbanking,Marketplace,Shipped,2023-05-27,2023-05-31
100217,2023-06-20,Beauty,Makeup,Makeup 243,CUST4065,Kolkata,13995,2,20,22392.0,8716.71,Debit Card,Website,Delivered,2023-06-22,2023-06-25
100218,2025-09-13,Sports,Gear,Gear 768,CUST9109,Pune,11418,2,15,19410.6,5007.38,COD,Mobile App,Delivered,2025-09-20,2025-09-22
100219,2025-03-25,Clothing,Women,Women 133,CUST5503,Mumbai,9008,1,5,8557.6,2086.79,Netbanking,Marketplace,Cancelled,2025-03-30,2025-04-03
100220,2024-06-07,Electronics,Accessories,Accessories 216,CUST5389,Jaipur,13688,1,20,10950.4,2578.58,UPI,Marketplace,Delivered,2024-06-09,2024-06-12
100221,2023-04-15,Grocery,Essentials,Essentials 869,CUST5055,Delhi,14532,1,15,12352.2,4291.61,UPI,Mobile App,Shipped,2023-04-16,2023-04-18
100222,2023-08-03,Grocery,Essentials,Essentials 805,CUST6744,Lucknow,10567,2,5,20077.3,5556.79,Credit Card,Website,Returned,2023-08-10,2023-08-13
100223,2024-06-29,Home & Kitchen,Decor,Decor 651,CUST3758,Kolkata,11735,1,10,10561.5,3014.81,Netbanking,Marketplace,Returned,2024-07-01,2024-07-04
100224,2025-07-29,Electronics,Laptops,Laptops 987,CUST3078,Chennai,4290,1,10,3861.0,904.65,COD,Mobile App,Delivered,2025-08-01,2025-08-05
100225,2024-02-29,Beauty,Makeup,Makeup 177,CUST2525,Pune,8647,1,10,7782.3,2405.2,COD,Mobile App,Delivered,2024-03-01,2024-03-05
100226,2025-09-22,Beauty,Haircare,Haircare 780,CUST6869,Bengaluru,13236,3,15,33751.8,12030.29,COD,Website,Delivered,2025-09-25,2025-09-28
100227,2023-12-12,Sports,Gear,Gear 233,CUST8951,Kolkata,14849,1,0,14849.0,5643.88,COD,Website,Delivered,2023-12-14,2023-12-17
100228,2024-04-12,Electronics,Laptops,Laptops 307,CUST3161,Delhi,2804,1,0,2804.0,754.51,Debit Card,Website,Delivered,2024-04-14,2024-04-16
100229,2024-02-10,Grocery,Beverages,Beverages 843,CUST4836,Pune,10939,1,0,10939.0,4373.22,COD,Website,Delivered,2024-02-12,2024-02-16
100230,2024-11-27,Beauty,Skincare,Skincare 108,CUST6629,Bengaluru,14295,2,5,27160.5,8269.28,Credit Card,Mobile App,Delivered,2024-11-28,2024-11-30
100231,2023-11-17,Home & Kitchen,Appliances,Appliances 240,CUST7270,Chennai,10711,1,0,10711.0,3147.95,UPI,Marketplace,Delivered,2023-11-22,2023-11-25
100232,2025-01-09,Clothing,Kids,Kids 866,CUST3480,Pune,10293,2,5,19556.7,7483.61,UPI,Website,Cancelled,2025-01-16,2025-01-20
100233,2024-01-29,Home & Kitchen,Appliances,Appliances 422,CUST3290,Mumbai,4737,1,5,4500.15,1301.99,Netbanking,Marketplace,Delivered,2024-01-30,2024-02-03
100234,2025-06-15,Home & Kitchen,Furniture,Furniture 630,CUST9348,Mumbai,12452,2,10,22413.6,6068.84,Credit Card,Mobile App,Delivered,2025-06-17,2025-06-20
100235,2024-10-15,Sports,Fitness,Fitness 640,CUST1197,Kolkata,5385,1,15,4577.25,1042.87,Netbanking,Mobile App,Delivered,2024-10-17,2024-10-20
100236,2025-09-04,Electronics,Mobiles,Mobiles 701,CUST2106,Hyderabad,4495,1,0,4495.0,968.6,COD,Marketplace,Delivered,2025-09-11,2025-09-14
100237,2024-03-09,Grocery,Beverages,Beverages 184,CUST9791,Jaipur,10293,1,10,9263.7,3550.6,UPI,Marketplace,Shipped,2024-03-11,2024-03-15
100238,2023-12-01,Beauty,Haircare,Haircare 749,CUST2083,Delhi,11647,2,5,22129.3,8595.44,UPI,Mobile App,Delivered,2023-12-08,2023-12-12
100239,2023-02-26,Home & Kitchen,Decor,Decor 859,CUST3877,Bengaluru,407,1,0,407.0,149.46,Debit Card,Marketplace,Delivered,2023-03-01,2023-03-03
100240,2024-01-16,Clothing,Kids,Kids 899,CUST5403,Bengaluru,12839,1,10,11555.1,2756.8,Debit Card,Marketplace,Delivered,2024-01-23,2024-01-27
100241,2023-03-20,Beauty,Makeup,Makeup 623,CUST6900,Hyderabad,8385,3,5,23897.25,7801.55,Debit Card,Website,Shipped,2023-03-21,2023-03-23
100242,2025-01-28,Sports,Fitness,Fitness 145,CUST1201,Mumbai,953,2,10,1715.4,554.77,Credit Card,Website,Shipped,2025-01-29,2025-02-02
100243,2025-04-02,Grocery,Essentials,Essentials 771,CUST7870,Mumbai,5472,1,15,4651.2,1008.52,Debit Card,Mobile App,Returned,2025-04-09,2025-04-12
100244,2023-05-03,Sports,Gear,Gear 153,CUST3938,Mumbai,13378,3,0,40134.0,8395.4,UPI,Mobile App,Shipped,2023-05-06,2023-05-09
100245,2023-03-30,Sports,Outdoor,Outdoor 108,CUST7044,Mumbai,4977,3,10,13437.9,3387.49,Credit Card,Mobile App,Delivered,2023-04-04,2023-04-06
100246,2025-01-20,Sports,Fitness,Fitness 254,CUST1104,Pune,591,1,20,472.8,156.36,UPI,Mobile App,Delivered,2025-01-25,2025-01-29
100247,2025-01-14,Home & Kitchen,Furniture,Furniture 310,CUST9680,Mumbai,7078,2,0,14156.0,2908.89,Credit Card,Marketplace,Delivered,2025-01-15,2025-01-17
100248,2025-07-07,Sports,Outdoor,Outdoor 817,CUST7102,Ahmedabad,12453,1,20,9962.4,3794.52,Credit Card,Marketplace,Returned,2025-07-08,2025-07-12
100249,2024-08-04,Electronics,Laptops,Laptops 778,CUST3141,Mumbai,4978,1,10,4480.2,962.31,COD,Marketplace,Returned,2024-08-07,2024-08-10
100250,2024-04-08,Home & Kitchen,Furniture,Furniture 176,CUST4321,Chennai,12978,3,0,38934.0,14363.45,Credit Card,Mobile App,Delivered,2024-04-13,2024-04-15
100251,2024-07-02,Home & Kitchen,Furniture,Furniture 562,CUST6051,Ahmedabad,4541,1,0,4541.0,1673.25,Debit Card,Marketplace,Delivered,2024-07-03,2024-07-05
100252,2025-05-05,Home & Kitchen,Furniture,Furniture 193,CUST5066,Kolkata,6692,3,0,20076.0,5311.37,Debit Card,Website,Delivered,2025-05-10,2025-05-13
100253,2024-07-23,Grocery,Essentials,Essentials 355,CUST2551,Ahmedabad,1869,1,0,1869.0,743.13,Credit Card,Website,Delivered,2024-07-28,2024-07-31
100254,2024-12-03,Grocery,Essentials,Essentials 186,CUST5240,Bengaluru,557,1,5,529.15,116.15,COD,Website,Delivered,2024-12-06,2024-12-08
100255,2023-02-13,Beauty,Skincare,Skincare 272,CUST8096,Pune,8328,1,15,7078.8,1864.25,Credit Card,Mobile App,Delivered,2023-02-15,2023-02-18
100256,2023-10-14,Beauty,Skincare,Skincare 135,CUST5026,Delhi,8373,2,20,13396.8,4075.22,UPI,Mobile App,Delivered,2023-10-19,2023-10-21
100257,2024-10-20,Sports,Fitness,Fitness 745,CUST9907,Hyderabad,6466,1,15,5496.1,1599.9,COD,Mobile App,Shipped,2024-10-27,2024-10-30
100258,2024-02-02,Home & Kitchen,Furniture,Furniture 126,CUST6224,Lucknow,3788,1,10,3409.2,1323.73,COD,Marketplace,Delivered,2024-02-09,2024-02-11
100259,2025-09-24,Clothing,Men,Men 353,CUST4951,Delhi,8943,1,5,8495.85,2420.14,COD,Mobile App,Shipped,2025-09-26,2025-09-28
100260,2023-08-31,Sports,Outdoor,Outdoor 925,CUST6878,Lucknow,662,1,20,529.6,152.14,Netbanking,Website,Returned,2023-09-05,2023-09-09
100261,2023-11-13,Clothing,Women,Women 138,CUST2478,Hyderabad,4011,3,5,11431.35,4526.98,COD,Website,Delivered,2023-11-20,2023-11-22
100262,2025-04-05,Clothing,Women,Women 834,CUST3907,Kolkata,1175,1,5,1116.25,315.54,Credit Card,Website,Shipped,2025-04-08,2025-04-10
100263,2024-01-18,Grocery,Essentials,Essentials 505,CUST2655,Kolkata,5144,1,5,4886.8,1000.95,COD,Marketplace,Pending,2024-01-21,2024-01-23
100264,2024-12-25,Sports,Gear,Gear 728,CUST6846,Mumbai,11104,3,5,31646.4,10263.66,Debit Card,Website,Delivered,2024-12-26,2024-12-30
100265,2025-08-29,Sports,Outdoor,Outdoor 971,CUST1530,Chennai,10069,1,20,8055.2,2866.21,Netbanking,Website,Shipped,2025-08-31,2025-09-03
100266,2025-02-02,Electronics,Mobiles,Mobiles 455,CUST6234,Chennai,10623,1,10,9560.7,2970.26,Debit Card,Website,Delivered,2025-02-03,2025-02-06
100267,2023-09-20,Electronics,Accessories,Accessories 101,CUST1788,Pune,7379,2,5,14020.1,3127.74,COD,Mobile App,Delivered,2023-09-25,2023-09-27
100268,2025-04-28,Beauty,Haircare,Haircare 766,CUST4695,Chennai,7593,1,0,7593.0,2589.35,Debit Card,Mobile App,Pending,2025-04-29,2025-05-02
100269,2023-06-24,Beauty,Skincare,Skincare 849,CUST2228,Jaipur,14914,1,10,13422.6,3774.35,Netbanking,Mobile App,Delivered,2023-06-29,2023-07-03
100270,2023-06-18,Sports,Outdoor,Outdoor 260,CUST1877,Bengaluru,5624,1,5,5342.8,1699.78,Netbanking,Marketplace,Shipped,2023-06-25,2023-06-28
100271,2024-11-07,Home & Kitchen,Appliances,Appliances 343,CUST2571,Hyderabad,6637,3,20,15928.8,3695.95,Credit Card,Website,Delivered,2024-11-12,2024-11-14
100272,2023-10-29,Grocery,Essentials,Essentials 714,CUST8869,Mumbai,1789,1,5,1699.55,621.75,Debit Card,Website,Delivered,2023-10-30,2023-11-02
100273,2025-03-14,Beauty,Makeup,Makeup 600,CUST5341,Bengaluru,10716,3,15,27325.8,9919.91,COD,Mobile App,Delivered,2025-03-15,2025-03-18
100274,2024-03-26,Beauty,Makeup,Makeup 331,CUST5400,Lucknow,1209,1,0,1209.0,462.88,Debit Card,Marketplace,Delivered,2024-04-02,2024-04-04
100275,2024-07-20,Electronics,Laptops,Laptops 938,CUST9561,Pune,8973,2,20,14356.8,3211.17,COD,Mobile App,Delivered,2024-07-21,2024-07-25
100276,2024-08-07,Sports,Gear,Gear 793,CUST3415,Bengaluru,12605,2,5,23949.5,5033.89,Credit Card,Website,Returned,2024-08-09,2024-08-11
100277,2024-03-09,Electronics,Accessories,Accessories 545,CUST4308,Chennai,13866,3,10,37438.2,12581.11,UPI,Website,Delivered,2024-03-14,2024-03-18
100278,2023-11-30,Home & Kitchen,Decor,Decor 569,CUST1202,Lucknow,9826,3,15,25056.3,9458.66,Credit Card,Website,Delivered,2023-12-07,2023-12-09
100279,2025-08-05,Electronics,Accessories,Accessories 898,CUST2654,Delhi,14412,3,10,38912.4,8732.77,Debit Card,Mobile App,Delivered,2025-08-12,2025-08-16
100280,2024-04-29,Electronics,Mobiles,Mobiles 382,CUST7602,Chennai,10329,3,15,26338.95,10331.28,Debit Card,Marketplace,Delivered,2024-05-04,2024-05-07
100281,2025-07-07,Home & Kitchen,Furniture,Furniture 445,CUST5965,Delhi,4793,2,0,9586.0,1969.93,Credit Card,Website,Delivered,2025-07-12,2025-07-15
100282,2023-10-03,Grocery,Beverages,Beverages 719,CUST2462,Mumbai,7437,1,15,6321.45,1591.81,Netbanking,Mobile App,Returned,2023-10-10,2023-10-12
100283,2023-03-09,Home & Kitchen,Decor,Decor 618,CUST7609,Chennai,12987,3,20,31168.8,12287.06,Credit Card,Website,Returned,2023-03-11,2023-03-13
100284,2024-04-12,Electronics,Laptops,Laptops 821,CUST4262,Delhi,6235,2,20,9976.0,3198.42,UPI,Marketplace,Delivered,2024-04-15,2024-04-18
100285,2024-08-31,Beauty,Skincare,Skincare 991,CUST8775,Lucknow,9233,1,10,8309.7,3052.13,Debit Card,Marketplace,Returned,2024-09-01,2024-09-04
100286,2023-01-29,Beauty,Skincare,Skincare 266,CUST4511,Mumbai,10806,1,5,10265.7,3553.81,COD,Marketplace,Delivered,2023-01-30,2023-02-02
100287,2025-07-22,Clothing,Kids,Kids 277,CUST1138,Mumbai,4335,3,10,11704.5,3013.35,Debit Card,Mobile App,Shipped,2025-07-25,2025-07-28
100288,2023-09-16,Clothing,Women,Women 409,CUST9530,Lucknow,6706,3,0,20118.0,8017.64,Debit Card,Marketplace,Delivered,2023-09-23,2023-09-26
100289,2023-11-02,Grocery,Snacks,Snacks 593,CUST2045,Kolkata,4729,1,10,4256.1,1480.15,Debit Card,Website,Delivered,2023-11-04,2023-11-06
100290,2025-04-04,Sports,Outdoor,Outdoor 776,CUST6236,Chennai,12017,1,15,10214.45,2048.06,Debit Card,Mobile App,Delivered,2025-04-05,2025-04-09
100291,2024-12-26,Sports,Fitness,Fitness 451,CUST4643,Jaipur,10658,2,10,19184.4,5727.25,Credit Card,Marketplace,Shipped,2024-12-28,2024-12-31
100292,2023-04-10,Beauty,Skincare,Skincare 858,CUST5237,Jaipur,12699,1,10,11429.1,3075.72,Credit Card,Mobile App,Delivered,2023-04-13,2023-04-16
100293,2025-03-18,Home & Kitchen,Appliances,Appliances 366,CUST5817,Ahmedabad,14146,1,15,12024.1,4680.56,Netbanking,Marketplace,Pending,2025-03-19,2025-03-22
100294,2025-06-29,Clothing,Kids,Kids 222,CUST7253,Jaipur,5088,2,0,10176.0,2298.05,Credit Card,Website,Pending,2025-07-02,2025-07-05
100295,2024-08-06,Beauty,Skincare,Skincare 423,CUST3954,Bengaluru,8188,1,5,7778.6,2623.86,UPI,Website,Delivered,2024-08-08,2024-08-10
100296,2024-08-13,Clothing,Women,Women 904,CUST2442,Chennai,10267,2,15,17453.9,5573.4,COD,Mobile App,Delivered,2024-08-20,2024-08-22
100297,2025-01-18,Home & Kitchen,Furniture,Furniture 429,CUST9700,Mumbai,493,1,5,468.35,166.15,Debit Card,Mobile App,Delivered,2025-01-23,2025-01-27
100298,2024-08-25,Home & Kitchen,Furniture,Furniture 166,CUST1749,Delhi,4964,2,20,7942.4,2229.64,Debit Card,Mobile App,Shipped,2024-08-27,2024-08-30
100299,2025-07-12,Beauty,Makeup,Makeup 868,CUST4087,Chennai,13503,2,0,27006.0,9568.67,Credit Card,Website,Delivered,2025-07-19,2025-07-23
100300,2023-06-23,Electronics,Laptops,Laptops 828,CUST1612,Pune,14561,1,20,11648.8,3207.77,Netbanking,Website,Delivered,2023-06-24,2023-06-26
100301,2024-12-07,Electronics,Laptops,Laptops 554,CUST7230,Bengaluru,9166,1,15,7791.1,2022.77,Credit Card,Marketplace,Delivered,2024-12-08,2024-12-11
100302,2024-03-06,Grocery,Snacks,Snacks 778,CUST9524,Delhi,10403,3,5,29648.55,9375.9,UPI,Marketplace,Delivered,2024-03-07,2024-03-10
100303,2023-04-27,Electronics,Laptops,Laptops 303,CUST4272,Delhi,13823,3,5,39395.55,12938.11,COD,Mobile App,Delivered,2023-05-04,2023-05-07
100304,2025-07-21,Clothing,Kids,Kids 592,CUST6416,Mumbai,244,1,0,244.0,53.34,Netbanking,Marketplace,Delivered,2025-07-22,2025-07-26
100305,2023-03-18,Grocery,Essentials,Essentials 203,CUST5192,Mumbai,7683,1,10,6914.7,2123.81,UPI,Website,Shipped,2023-03-21,2023-03-24
100306,2025-03-31,Grocery,Beverages,Beverages 536,CUST2898,Bengaluru,14146,1,0,14146.0,3247.93,Credit Card,Mobile App,Delivered,2025-04-05,2025-04-09
100307,2023-10-02,Grocery,Snacks,Snacks 481,CUST6615,Chennai,2065,2,15,3510.5,728.56,Debit Card,Mobile App,Delivered,2023-10-07,2023-10-10
100308,2024-10-26,Clothing,Men,Men 235,CUST1960,Chennai,1899,2,20,3038.4,922.05,Netbanking,Marketplace,Delivered,2024-11-02,2024-11-05
100309,2025-03-08,Home & Kitchen,Decor,Decor 129,CUST3140,Ahmedabad,8197,1,15,6967.45,2172.89,UPI,Mobile App,Delivered,2025-03-09,2025-03-13
100310,2025-06-08,Grocery,Essentials,Essentials 885,CUST4669,Kolkata,8704,3,20,20889.6,7957.93,Credit Card,Mobile App,Delivered,2025-06-13,2025-06-15
100311,2025-05-09,Sports,Gear,Gear 155,CUST1190,Chennai,8483,2,15,14421.1,3260.85,UPI,Mobile App,Delivered,2025-05-12,2025-05-15
100312,2023-02-21,Sports,Fitness,Fitness 663,CUST7203,Pune,13587,1,0,13587.0,4187.26,Netbanking,Mobile App,Delivered,2023-02-26,2023-03-01
100313,2023-11-20,Electronics,Laptops,Laptops 863,CUST1291,Bengaluru,6809,2,0,13618.0,3929.8,UPI,Website,Cancelled,2023-11-27,2023-12-01
100314,2023-11-08,Sports,Gear,Gear 311,CUST8474,Kolkata,6153,1,5,5845.35,1351.07,Debit Card,Marketplace,Cancelled,2023-11-15,2023-11-18
100315,2025-01-03,Grocery,Beverages,Beverages 833,CUST8414,Bengaluru,1796,1,0,1796.0,595.78,Debit Card,Marketplace,Delivered,2025-01-04,2025-01-06
100316,2025-07-07,Clothing,Women,Women 243,CUST7704,Bengaluru,4366,3,5,12443.1,4510.52,COD,Website,Delivered,2025-07-09,2025-07-13
100317,2023-12-13,Electronics,Laptops,Laptops 147,CUST3018,Ahmedabad,7693,3,20,18463.2,6888.12,COD,Website,Delivered,2023-12-14,2023-12-18
100318,2025-08-15,Beauty,Haircare,Haircare 594,CUST9328,Chennai,11534,3,5,32871.9,8346.21,Credit Card,Website,Delivered,2025-08-22,2025-08-26
100319,2025-06-22,Home & Kitchen,Decor,Decor 493,CUST7859,Lucknow,11546,1,10,10391.4,3329.67,Debit Card,Mobile App,Delivered,2025-06-24,2025-06-26
100320,2024-02-27,Sports,Gear,Gear 866,CUST9393,Delhi,14012,3,10,37832.4,9746.58,Netbanking,Marketplace,Delivered,2024-02-29,2024-03-04
